text,original_filename
Ancelotti demands more from  #39;world #39;s best defence #39;,test.csv
AL Capsules,test.csv
Zambrano zeroes out Bucs,test.csv
Bucs still seeking first offensive touchdown,test.csv
Olympics-Five sports on shortlist for possible Games inclusion,test.csv
Cabrera's Homer Leads Red Sox Past Orioles (AP),test.csv
Pro tours: The stops   the talk,test.csv
"Serena Williams, Sharapova reach quarterfinals",test.csv
Ralf ready for racing return in China,test.csv
Button decision delayed,test.csv
"Sonics sign Turkish captain, adding veteran leadership",test.csv
"Japanese Baseball Players, Owners Reach Deal (Reuters)",test.csv
Japan #39;s baseball players avert another strike,test.csv
Hodge called up as Ponting returns home,test.csv
Mass. court denies new trial for convict,test.csv
Pascual Rodriguez wins 18th stage of Vuelta race; Heras still &lt;b&gt;...&lt;/b&gt;,test.csv
Track heads in the right direction,test.csv
"One assist, goal for hometown star",test.csv
England job remains full-time,test.csv
World awaits Chinese Grand Prix,test.csv
"Week of September 25th, 2004",test.csv
Happy returns for Cabrera,test.csv
Hamilton Keeps Gold but One Test Confirms Doping,test.csv
Davis Cup: Australia takes 2-0 lead in World Group playoff,test.csv
Mountain climbers,test.csv
"India,Sports ; Jankovic to joust with Sharapova for semis spot",test.csv
McDOWELL SUCCEEDS WHERE AMERICANS FAIL,test.csv
Transactions,test.csv
F1 debuts in China,test.csv
Boston Red Sox Team Report - September 24,test.csv
Calvin Murphy removed as Rockets broadcaster,test.csv
England seek first one-day title against surprise package Windies,test.csv
Wenger keep tabs on SWP,test.csv
A Greek tragedy for Fab Three,test.csv
Ichiro Makes Run at Historic Record,test.csv
Vaughan confident England can cap memorable season,test.csv
One-Two Economic Punch,test.csv
"MLB: New York Yankees 6, Boston 4",test.csv
Pedro: Yanks? No Thanks: Bombers psyche out ace #39;,test.csv
US leads 2-0 in Davis Cup,test.csv
Yanks beat Pedro again; Santana wins 20th,test.csv
No. 21 Boise State holds off BYU 28-27,test.csv
Yanks deflate Sox,test.csv
"Shanghai, Qualifying: Surprises all round",test.csv
Time to step up,test.csv
Kuznetsova Beats Sharapova to Make China Open Final,test.csv
"Australia better prepared, says Gilchrist",test.csv
Serena sails into final at China Open,test.csv
Boro left feeling Blue,test.csv
Gilchrist confident about India tour,test.csv
"Bremen, Bayern  amp; Stuttgart Win As Wolves Stay Top",test.csv
"No. 13 LSU 51, Mississippi State 0",test.csv
"NFL Postpones Miami Game, Due to Hurricane Jeanne",test.csv
Robby Gordon Planning to Proceed With Caution,test.csv
Premiership: Charlton snatch win,test.csv
Cricket swings to Calypso once again,test.csv
UPDATE 1-Struggling Singh stays ahead in Pennsylvania,test.csv
Cup chase lands in Dover,test.csv
Red Sox explode in the 8th for 12-5 win,test.csv
Howard Wins Big,test.csv
Live: Chinese Grand Prix,test.csv
Dover #39;s place in  #39;Chase #39; looks secure,test.csv
Barrichello Wins Chinese Grand Prix,test.csv
Mark it down: Notre Dame is back,test.csv
Orioles to get paid off for Expos #39; move to DC,test.csv
Fans Honour Legend Clough,test.csv
Dolphins and Steelers Will Play Sunday Night (Reuters),test.csv
Serena takes China title,test.csv
Giants most important game of the year will be an everyday &lt;b&gt;...&lt;/b&gt;,test.csv
A win worth a Calypso or two,test.csv
NFL Game Summary - Jacksonville at Tennessee,test.csv
"Giants 27, Browns 10",test.csv
Soccer: Vller quits Roma after Bologna loss,test.csv
Green Bay Packers,test.csv
Kim Captures 1-Shot Win at Longs Drugs (AP),test.csv
Angels Suspend Guillen Without Pay (AP),test.csv
Fans put in position of deciding which team comes first,test.csv
Paralympians stripped of medals for failing tests,test.csv
Tennis: GB lose out in Davis Cup,test.csv
Defensive adjustments keep it close,test.csv
Sox punish cocky Yankees,test.csv
It #39;s a record: Singh surpasses Woods again,test.csv
SC to hear Zee petition tommorrow,test.csv
The Wayne Rooney era begins at Manchester United,test.csv
Button happy with 2nd,test.csv
Mashburn #39;s season blocked by knee injury; may retire,test.csv
Court to hear case in gymnastics flap,test.csv
Junior: Late father  #39;had a lot to do #39; with rescue,test.csv
Manchester United admits paying 11m to transfer middle-men,test.csv
Troubled Real and Roma meet as Champions League resumes,test.csv
No. 12 Virginia loses key defensive player,test.csv
Redskins Underway,test.csv
Hamm Pleads Case as the One and Only Champ,test.csv
AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot,test.csv
Oswalt wins 19th as Astros keep up the pace,test.csv
Boston Secures Spot,test.csv
Gold belongs to Hamm,test.csv
SHANGHAI ATP: Canas struggles to first round win,test.csv
Skipper gives support while league sends warning,test.csv
"Angels 5, Rangers 3",test.csv
Hearing held on Hamm medal,test.csv
Soccer Coach Raymond Goethals Dies at 83 (AP),test.csv
Philippoussis is humbled by Weiner,test.csv
Browns' Lee Suggs Ready for Return (AP),test.csv
Top Seed Federer Struggles Through in Thai Opener,test.csv
Real Madrid 4 Roma 2,test.csv
49ers #39; home to be renamed Monster Park after stereo cable company,test.csv
Angry Philippoussis loses again,test.csv
Syracuse Guard Ruled Ineligible for Fall (AP),test.csv
China Wins Paralympics,test.csv
Redskins Coach Bemoans Questionable Calls (AP),test.csv
Vandeweghe keeps interest in forward White,test.csv
"Astros 2, Cardinals 1",test.csv
Gunners Ready for Tough Test,test.csv
Kasprowicz Prested #39; after Aussies lose series-opener,test.csv
Real Back on Track,test.csv
Liberty rally to edge Shock,test.csv
Tendulkar not giving up on first Test,test.csv
Angels Ascend to First-Place Tie With A's (AP),test.csv
Sports: Cobbs out for the season,test.csv
Baseball #39;s return: a long time coming for DC,test.csv
Washington Baseball Fans Await Word on Expos (Reuters),test.csv
CSKA Moscow 2 Paris St Germain 0,test.csv
Diamondbacks Ink Fassero,test.csv
Judge Clears Release of Kobe Evidence (AP),test.csv
Expos set for Washington,test.csv
Catch a piece of history but hire a lawyer first,test.csv
ALL EYES ON WOODS #39; FITNESS,test.csv
"Pedro, Red Sox offer up few Rays of hope",test.csv
"Sales, Sun surge ahead",test.csv
Sharapova Sweeps Into Korea Open Quarters,test.csv
Patriots have memory to feel sorry about,test.csv
NFL: QB shuffle: Miami gives Fiedler the ball,test.csv
Dolphins won #39;t let Jets fans rankle them,test.csv
Cricket: Ponting out of two Tests against India,test.csv
Woods plays through the pain barrier,test.csv
Cubs brushed back Chicago loses wild-card lead after ninth-inning &lt;b&gt;...&lt;/b&gt;,test.csv
Glory days long gone for Roy Jones,test.csv
Dunn Sets Major League Strikeouts Record (AP),test.csv
Baseballer shot on bus,test.csv
Born to coach,test.csv
"Notes: Two-strike, two-out blues",test.csv
ON SOCCER Rooney #39;s United debut makes cost look cheap,test.csv
Kendall Gives Jets' Offensive Line a Boost (AP),test.csv
Ichiro now one hit from Sisler #39;s hits record,test.csv
Singer: Minaya returns home,test.csv
Tigers split at Tampa,test.csv
Three Hold First-Round Lead at SFB Classic (AP),test.csv
Biggest threat to Britain #39;s grand prix heritage,test.csv
Rick Fox Retires,test.csv
Brewers Hand Cards Fourth Straight Loss (AP),test.csv
IAAF to increase anti-doping measures,test.csv
Mariners torment old foe A #39;s,test.csv
"MLB: Milwaukee 7, St. Louis 6",test.csv
Sports in brief,test.csv
British Grand Prix gets axed,test.csv
Different Shea provides late-game heroics for Hanover,test.csv
UEFA Cup Round-up,test.csv
Huskies trip up Pitt,test.csv
Friday is all right for fighting,test.csv
Millwall to complain to UEFA,test.csv
Rejuvenated Real out to start scoring goals,test.csv
GAME DAY PREVIEW Game time: 7:30 PM,test.csv
"Spears, Stosur advance to quarterfinals",test.csv
"Two Millwall fans stabbed, hospitalized",test.csv
Grizzlies make Swift move,test.csv
National League Roundup,test.csv
NL Wrap: Dunn Goes Deep as Reds Tame Cubs,test.csv
"Novak, Canas Top Dogs Left at ATP Shanghai",test.csv
Cricket telecast: Prasar Bharati to move SC as aggrieved party #39;,test.csv
Can Alabama pass? Can South Carolina run?,test.csv
WORLD RALLY NEWS Subaru: Solberg has a  #39;relatively #39; good lead.,test.csv
Jubilant Spain revels in glory of second Davis Cup,test.csv
Ronaldo a doubt for Real,test.csv
"Cubs plate three runs in ninth inning, fall a run short",test.csv
Packers lose Flanagan for the season,test.csv
Astros Beat Rockies to Keep Wild-Card Lead (AP),test.csv
"Baseball-Ichiro Breaks Hits Record, Adds Single",test.csv
Jeff Gordon Leads Contenders at Talladega,test.csv
Jeff Gordon leads contenders at Talladega,test.csv
Angels One Win From AL West Title (AP),test.csv
Sharapova advances to Korea Open final,test.csv
BC expects to need 'A' game,test.csv
"Mariners' Ichiro Breaks Hits Record, Adds Single",test.csv
"Tennis: Canas crushes Novak to reach Shanghai final, faces &lt;b&gt;...&lt;/b&gt;",test.csv
Sete returns to top form in Qatar; Edwards joins party with runner &lt;b&gt;...&lt;/b&gt;,test.csv
Arsenal's Unbeaten Streak Reaches 48 Games (AP),test.csv
Report: Bowa on His Way Out of Philly,test.csv
"No. 20 Wisconsin 24, Illinois 7",test.csv
Phillies relieve Bowa of his duties,test.csv
New York Yankees Team Report - October 1,test.csv
Angels Rally Past A's to Clinch AL West Crown (Reuters),test.csv
Rapids Clinch MLS Playoff Berth (AP),test.csv
A's Bullpen Blows Up and Angels Take Title,test.csv
Louisiana Tech Bulldogs,test.csv
Finley #39;s slam wins wild West for LA,test.csv
Angels Rally Past A's to Clinch AL West Crown,test.csv
"Ichiro with 260 hits, Writes First New Chapter in 84 Years",test.csv
ESPN.com news services,test.csv
Ft: Birmingham 2 Newcastle 2,test.csv
Flu sidelines Clemens on Sunday,test.csv
"Final Score: NY Giants 14, Green Bay 7",test.csv
Streaking Patriots still stinging from last game at Buffalo,test.csv
NL Wrap: Expos End Life in Montreal with Defeat to Mets,test.csv
"AL Wrap: Indians, Twins Split Unique Doubleheader",test.csv
This year #39;s Panthers could learn a thing or two from Michael Vick,test.csv
Falcons not cruising at 4-0; they #39;re working,test.csv
Dodgers ready for anything,test.csv
Junior swears by win at Talladega,test.csv
THIERRY HEELS THE WOUNDS,test.csv
Els Sweats Out American Express Victory (AP),test.csv
Ex-Philly Eagles Coach Nick Skorich Dies (AP),test.csv
Loeb looks for home comforts,test.csv
Rijkaard - has suffered Edmilson blow,test.csv
Reeling Pack sends McKenzie to New Orleans,test.csv
Chiefs Have Opportunity to Get Back on Track,test.csv
"Sosa exits before game, angering management",test.csv
Brewers introduce prospective buyer,test.csv
Spielman Defends Decisions With Dolphins (AP),test.csv
Brewers Officially Introduce Team Buyer (AP),test.csv
ESPN.com news services,test.csv
Moose bullish about chances,test.csv
Cards won #39;t overlook Dodgers,test.csv
Texans follow Astros #39; lead,test.csv
Gibbs doubts Skins were tipping plays,test.csv
Report: Glazer soccer bid near,test.csv
Els Looks Ahead with Promise After Major Woes,test.csv
Japan #39;s Sato staying at BAR,test.csv
Vikings RB Onterrio Smith suspended,test.csv
Tigers exercise Trammell #39;s option,test.csv
Jaret Wright back in the postseason spotlight with Braves,test.csv
Perez struggles against the Cardinals,test.csv
NBA Star Pippen Announces Retirement,test.csv
"Schilling, Ramirez Lead Red Sox to Easy Opening Win",test.csv
Cape Town F1 bid,test.csv
Millar and Ramirez homers highlight big Boston inning,test.csv
Titans Receiver Out With Knee Injury (AP),test.csv
Jug half full: Gophers hope to hit ground running at Michigan,test.csv
Cardinals swing into playoff mode,test.csv
Hewitt Advances at Japan Open (AP),test.csv
Tiger Woods Ties the Knot with Swedish Ex-Nanny,test.csv
Phelps Seeks More Gold at World Championships,test.csv
Islamic threaten women #39;s soccer tournament in Bangladesh,test.csv
Ailton Weighs Rising Sun Offer,test.csv
Gazza goes back to school,test.csv
Kobe Bryant Accuser #39;s Name to Be Disclosed -Judge,test.csv
Sparkling Singh targets Woods again,test.csv
"MLB: NY Yankees 7, Minnesota 6 (12 inn.)",test.csv
Woods struggling to cope with body changes: Singh,test.csv
Cougar Football Notes,test.csv
Martnez's Effort Lets Boston Fans Take Heart,test.csv
Stewart hopes Silverstone can hold F1,test.csv
"Phelps, fellow Olympians swimming again",test.csv
Sports Calendar,test.csv
Transactions,test.csv
Emotional rescue for Jones,test.csv
Owen fitness holds the key,test.csv
Team almost had another legend,test.csv
UPDATE 3-Clarke cracks debut 151 as India collapse,test.csv
Fall Classic plus,test.csv
 #39;Hawks primed to finally surpass Rams,test.csv
"Rugby #39;s Hill Out for Up to 9 Months, May Miss Lions (Update1)",test.csv
Everyone wants a piece of Orton,test.csv
Closer Look: Astros-Braves,test.csv
Mauresmo breezes through,test.csv
Boston Marathon champ Johnny Kelley dies,test.csv
Game On,test.csv
"Upstarts Guatemala, Panama Face Crunch Qualifiers",test.csv
Astros Try to Go Up 2-0 Over Braves (AP),test.csv
Making it look easy,test.csv
No temporary insanity here,test.csv
Mauresmo books a last-eight place,test.csv
Will Tiger Woods #39;s Marriage Score A Hole in One?,test.csv
Swimming: Phelps eases into world short course 200 free final,test.csv
Head2Head Reader Responses,test.csv
Ravens Star Jamal Lewis Pleads Guilty to Drug Charge (Reuters),test.csv
Cardinals Crush Dodgers to Grab 2-0 Series Lead,test.csv
Warne ends India #39;s teen resistance,test.csv
Today's schedule,test.csv
English FA planning to introduce EPO tests this season,test.csv
MUTV: We #39;re giving balanced picture,test.csv
Man U condemns fan protest against Glazer,test.csv
Is King Kahn #39;s reign coming to an end?,test.csv
Marquee Matchup,test.csv
Sharapova eases through to second consecutive final,test.csv
Socceroos lead at break,test.csv
"Earnhardt: Take money, not points",test.csv
WCQ Group 6 preview: Eriksson considers three up front.,test.csv
Joyous Red Sox Fans Celebrate Clean Sweep Over Angels,test.csv
Donald Leads by Two in Dunhill Links (AP),test.csv
Sarin Carries Hoyas,test.csv
Bauman: Lapse cost Twins game,test.csv
"Yanks shock Twins, earn date with Sox: Another late rally erases 4 &lt;b&gt;...&lt;/b&gt;",test.csv
Late TD lifts LSU over Florida 24-21,test.csv
Rebels use late TD to top Gamecocks,test.csv
Minutemen KO'd by Dukes,test.csv
Lima gem ends LA drought,test.csv
Sven refuses to criticise Becks,test.csv
Tressel discounts replay,test.csv
Lima's Complete Game Shutout Helps Dodgers Beat Cards,test.csv
Glazer could bid for Manchester United this week: reports,test.csv
U.S.-Australia Swimming Rivalry Set to Heat Up,test.csv
Johnson to request release or trade,test.csv
"Griffin, Davis Both Sitting Out (AP)",test.csv
Novak wins Japan Open,test.csv
"Braves Beat Astros 6-5, Set Up Atlanta Finale",test.csv
San Diego Chargers,test.csv
American Crocker Sets Short Course World Record,test.csv
"Redskins Trail, 14-10",test.csv
Big Game Hunting,test.csv
Seminoles Monday recap,test.csv
Clemens's exit opens door for Braves,test.csv
Chargers Postgame Show,test.csv
"Ken Caminiti, Former NL MVP, Dies of Heart Attack at Age 41",test.csv
Superstar Kewell remains centre of attention,test.csv
Adams out at Foxes,test.csv
Safin Survives First-Round Scare in Moscow,test.csv
"49ers get first W, but lose Peterson for year",test.csv
Tennis: Season over for tired Henin-Hardenne,test.csv
"Do-or-die for Braves, Astros",test.csv
Lions are suddenly road warriors,test.csv
"Mauresmo retires, Davenport wins Porsche Tennis Grand Prix",test.csv
Ecclestone driving a hard bargain,test.csv
Adams quits as Leicester boss,test.csv
Ravens Get Rest,test.csv
Report: Dhanraj no longer needed: Coach,test.csv
FAMILIAR? Braves #39; tune is postseason dirge again,test.csv
Sales key factor for Sun in WNBA title game,test.csv
"Caminiti, 41, dies of heart attack",test.csv
Sports ; IHF awaiting invitation for Champions Trophy,test.csv
